@relation BILANCIAdataset400-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' swift high noon parti game player use set htc vive keyboard duel friend cowboy shoot bullet soon high noon come ',0,1,1,0,1,0,0,0,0,0,0,0
' fantast news quad bike race game lover bring atv quad bike race simul flavor real bike shoot game quad bike game best latest atv quad bike race game ultim choic quad bike drive game lover featur varieti atv shoot bike multipl gun achiev challeng various environ real world scenario plenti shoot furi mode ever new object unseen assign undiscov furi track ',0,1,1,0,0,0,0,0,0,0,0,0
' bit rogu simpl roguelik monochrom game featur super simpl retro pixelart featur chiptun soundtrack nostalg psg sound chip feel game detail floor random dungeon defeat dragon collect artifact weapon decay use hit break choos five class includ ninja also featur final boss epic end play use virtual pad move four direct long tap skip turn use coin level access level menu bottom left titl screen dev team art direct game design graphic sound skipmor program level design kan kikuchi translat nep ',0,1,0,1,0,0,0,0,0,0,0,0
' marri game get marri mani men like common question background lps way order keep game balanc app close wive continu increas hour sound musmus mao tamashi kurag kosho koukaon labo ',0,1,0,0,1,0,0,0,0,0,0,0
' demo still alpha phase consist day filler music stock sound effect may bug current begin passion project releas late earli polish demo includ ambient music improv sound effect possibl new visual upload near futur enjoy welcom leav feedback game improv passeng vessel crew sur group take number passeng enrout jupit station purpos yet day journey begin unravel hand held adventur let miss make mistak witti comed matur immatur narrat written profession teacher creativ write world build life death choic crew passeng memor cast uniqu charact stori secret agenda sinist other thought environ everyth place care purpos handcraft content random game extend filler content multipl differ end ',0,1,0,1,0,0,0,0,0,0,0,0
' pleas note disclam make text bigger earli alpha game pleas buy game unless wish support good bad feedback alway welcom pleas rememb game mani major chang like game week updat big chang game play pleas feel free pass disclaim opt earli access game happi play game may tendenc crash buggi slight broken mechan work hard fix updat featur pleas bare thank support join earli access alpha year bug featur miss prepar cri laugh float pig anyon pleas use social link report problem hope enjoy play game moment basic save system upgrad futur releas pleas bear also craft start play bigger role game new updat role quest main stori still year surviv base horror open world singl player adventur govern roll inject general public stem violenc quell human emot thing well peac earth achiev peopl inject calm regist murder rape crime utopian societi thing went wrong inject bite back singl player uniqu fulli voic charact driven storylin fulli voic audio diari help find happen citi inhabit full soundtrack game surviv hunger thirst system player craft hunt infect gun mele item dynam weather day night cycl apocalypt radio broadcast puzzl hostil npc come across one best take quiet alert other ',0,1,1,0,0,0,0,0,0,0,0,0
' titl sky base theme start noth minut joy object assembl plane whilst rout runway fli aim finish checkpoint bts experi first particip start finish compo extend jam tri make minim game play durat slight intens keep easi simpler complic achiev boredom sooner expect result look forward critiqu hope learn good experi overal despit end product ',0,1,0,0,0,0,0,0,0,0,0,0
' play utsid strang new land listen charact care select singular word dialog narrat progress stori made gmtk game jam mechan art theme design revolv around prompt one music credit rad skeleton music surf shimmi kevin macleod licens hat man music folk round kevin macleod licens crossroad music beach parti kevin macleod licens music teddi bear waltz kevin macleod licens music desert citi kevin macleod licens consequ music heartbreak kevin macleod licens ',0,1,0,0,0,0,0,0,0,0,0,0
' latest game join steam group learn game event giveaway tri adventur tri adventur game silentvill small undistinguish town silent noth special ever happen one sunni summer day usual noth unusu happen unusu storm came nowher kind thing quick forget rumbl thunder lighten time appear heaven fallen ground moment peopl silentvill start disappear one one even visitor sudden disappear without trace airplan bird train pedestrian driver tourist even bicycl vanish stori silentvill town futur past present town lost forev unless someon solv mysteri releas silentvill curs non exist someon fail trap silentvill forev player offer bunch ador collect collect item trade card background amaz emoticon ',0,1,0,0,0,0,0,0,0,0,0,0
' subway balti educ run amaz run game devic run jump game drag jump slide move left right avoid hit truck buse subway new train run around beauti citi subway balti educ run also give chanc get love gift gold coin collect daili gift day open mysteri new big box get special reward everyday subway balti educ run fun runner game store download free start run jump subway balti educ run featur new beauti graphic beauti cartoon citi game age easi new obstacl new power achiev enjoy ',0,1,0,0,0,0,0,0,0,0,0,0
' sequel smash hit noth empti folder game empti folder except one empti folder valu accord number start find folder empti ',0,1,0,0,0,0,0,0,0,0,0,0
' get bottom ocean casual game must get underwat aim deflect mine reach bottom control asdw arrow key game still develop feel free comment idea add ',0,1,0,0,0,0,0,0,0,0,0,0
' light world plug charg restor expans amp tree system thwart enigmat intrud solv puzzl explor amp key featur illumin dark light whatev touch teleport occupi space simpl mous click explor expans labyrinthin amp tree system find new power strewn throughout tackl challeng whatev order like thank open world design room complet explor save anywher anytim ',0,1,0,0,0,0,0,0,0,0,0,0
' visit quiet town peruvian desert night search spirit take photo share pictur local tell improvis stori game base time spent brujo sorcer desert suburb cachich town found witch peruvian inquisit descend witch still live continu practic tradit heal fortun tell featur explor world ambient sound voic textur peruvian desert live environ night use photographi mean convers non player charact reveal see well imagin see outsid lurk alley eavesdrop convers suppos watch forc tourism work conflict rumbl beneath surfac small town discov camera passiv record act observ chang environ complet progress abstract quest delusion journal entri export share photo ',0,1,0,0,0,0,0,0,0,0,0,0
' press space jump reach see happen ',0,1,0,0,0,0,0,0,0,0,0,0
' tenni hell puzzlebox quest sequel beat art breaker current develop xinput control recommend see help txt default keyboard control demo pay want donat pre purchas full game project releas window decemb second demo lazi rais earth ',0,1,0,0,0,0,0,0,0,0,0,0
' novemb young photograph leav canada join western front europ day german technician told son miss action want preserv human come back aliv love one ',0,1,0,0,0,0,0,0,0,0,0,0
' vivid life short weird tale girl discov skeleton stole xray machin fled countri investig bodi game narrat experi someth secret reveal kind let know outcom investig along impress possibl comment section make happi help storytel scienc work stabl html version right come soon inspir dima goryainov entri famicas exhibit project origin start agbic game cover game jam end finish game leisur ',0,1,0,0,0,0,0,0,0,0,0,0
' small game session abstract catastroph power choic ',0,1,0,0,0,0,0,0,0,0,0,0
' travel threw time univ play quark atom asteroid star choos becom vote game ',0,1,0,0,0,0,0,0,0,0,0,0
' three man activist group set make world better place steal famous piec art world renown museum sell privat collector donat money chariti though hunt polic forc group manag stage one success coup anoth one day mysteri new client appear group find middl polit conspiraci key featuresmysteri conspiraci adventur game unexpect stori twist current believ game world contemporari visual languag point script fast pace dynam narrat interest technic gadget allow realist interact environ differ playabl charact side polic activist access thank moder difficulti ',0,1,0,0,0,0,0,0,0,0,0,0
' take primit weapon run show new wonder world lot danger surpris enough courag make journey featur prehistor set mani obstacl nice design pleasant music year unshaven nativ club small piec cloth serv cloth still unknown world around modern technolog mean danger make call friend alway reli strength task simpl surviv cost ',0,1,0,0,0,0,0,0,0,0,0,0
' download build alway yield better perform wasd movement right click attack left click enter cast mode exit cast mode interact symbol present exit interact enemi wellwood free play nsfw fantasi adventur made uniti first entri seri game call fall mandiath play celesta dragon hybrid wake everlost wood wonder get rememb use lust magic rare gift among dragon even hybrid even thought small alreadi contain base html window build mac linux need test near futur featur implement abil tree level attribut craft loot forag equip economi item companion visual novel inspir narrat date element quest side mission multipl end galleri lewd scene collect univers save system save file platform work everi platform play save want want lot would like support develop wellwood futur game pleas consid support patreon consid support wellwood keep touch twitter happen find bug lot pleas send patreon twitter thank much play mean world ',0,1,0,0,0,0,0,0,0,0,0,0
' steam greenlight gamedevelop phantomeri interact kgb unleash tens atmospher first person adventur set deep within bowel soviet bunker cold war player must uncov dark horrifc secret buri within fight paranoia along way well possibl real terror within bunker voic eman around real hallucin result isol manag escap warm embrac daylight trap within forebod menac bunker kgb unleash answer found kgb unleash base real project conduct ministri state secur ussr former kgb time push limit human endur test possibl telepathi well research psycholog impact fear human brain photo realist visual style kgb unleash recreat ussr fifti underground shelter interior construct use real soviet militari plan materi found base histor valid document explor hidden laboratori experi conduct order learn truth behind terrifi event led closur project liquid staff atmospher isol suspens pervad throughout bring face face fear voic invis observ broadcast intern communic system observ friend enemi explor perfect preserv complex may uncov experi unlock deep within human psych surviv revel intact featuressecret underground area special kgb object stagger puzzl mani challeng mind game realist creat atmospher ',0,1,0,0,0,0,0,0,0,0,0,0
' control clara problem doctor say delusion know true two need explor delilah town clara live need navig messi person relationship need find cure beat game hour narrat adventur split seven playabl day written evan tognotti featur full length origin soundtrack acoust weirdo kearney play help help peopl say advertis game without mechan probabl anoth crappi steam greenlight game made rpg maker light interact game aka player basic press arrow key featur whoop one protagonist horribl excus game made use horribl excus game engin develop game utter gall charg coupl hour interact experi although sic still disgust peopl charg crap lusipurr com also quit bit social justic game make part feel littl bit like sic educ game propaganda expect male charact depth role plot ladi male charact window dress steam review ',0,1,0,0,0,0,0,0,0,0,0,0
' welcom bitheart latest titl alicemar lieat develop miwashiba uniqu endear adventur game take role nanashi lone agoraphob boy solv slew mysteri around town also make friend stori world pretti much everyth control watch comput program one day nanashi young boy coop room meet mysteri girl let make friend nanashi accept young girl sudden invit without give much thought moment strang thing begin occur town detect part stori mode gather inform topic explor town speak peopl progress stori convers part stori mode use topic info gather piec togeth convers progress stori game end reach free mode clear stori mode talk mingl resid town make friend play mini game free mode titl origin free game steam version includ special event etc game made first experi side scroll system voic detect element probabl spent time work thing includ revis design town foreign cartoon mind aim toward foreign audienc japanes one howev game set japan near futur charact design aim toward japanes aesthet took advantag fact game set japan make cultur refer adventur game make friend typic tag line aspect take fanci hope play game ',0,1,0,0,0,0,0,0,0,0,0,0
' dungeon crawler made jame wootton famili gmtk game jam head dungeon fight monster get treasur play onlin click run near top left screen start game one dimens also one line tutori control move attack figur need move attack without take damag control seem work click game imag made pewpew handheld game consol link let play emul game also make use quantum comput use qiskit ',0,1,0,0,0,0,0,0,0,0,0,0
' dimension adventur game current follow dream becom desir life complex let someth stop use key move submit ion gmtk game jam hope like pleas share opinion ',0,1,0,0,0,0,0,0,0,0,0,0
' heart character point click puzzler one bound defi genr convent distinct featur lie undeni unorthodox deepli atmospher art design put high valu game aesthet run mill visual turn play eye catch well realis visual heart captur imagin tale heart follow boy search lost twin sister chill tens journey see travers solitari strang often outright harrow landscap brim uniqu puzzl hundr usabl item aid quest watch trailer find ',0,1,0,0,0,0,0,0,0,0,0,0
' prototyp pixel game put togeth initi idea develop system design skill learn build side scroller ground quick becam fulli thought game earli prototyp mechan work need polish follow develop blog ',0,1,0,0,0,0,0,0,0,0,0,0
' februari rose first blood moon today mark return vampyrus crimson vast enhanc version origin vampyrus featur new page cutscen improv perform visual qualiti new music custom talk sound effect bug fix much embrac demon within stori vampyrus singl player stori driven rpg take place futurist mediev kingdom endel play adrian man lost everyth war vampir chain event adrian realiz order peac need get reveng man kill wife burn villag await adrian tragic tale sacrific loss revel gameplay vampyrus primarili stori driven adventur game minim gameplay interlud consist light stealth detect work trailer definit crimson trailer ',0,1,0,0,0,0,0,0,0,0,0,0
' introduct order respond english galgam novel player expect hikari field lump sugar cooper publish english version well known serial work tayutama first releas tayutama one come soon summer other seri come later english websit tayutama one alreadi open pleas visit follow steam get inform also welcom twitter hikari field mountain town far away ashihara chou brand new stori coexist human tayutai start oath everyth lead galgam develop lump sugar signatur work sequel anniversari work brand bing togeth larg number fan look forward stage stori world year prequel larg number new pretti young girl show prequel popular charact forev young girl continu play stage although new player total absorb new game experi prequel find fun game type love avg amaz kind game play game like read book meanwhil abund illustr lifelik charact wonder profession charact voic melodi background music make person player interact mani differ kind beauti girl promot develop plot game need key link game branch make right decis reach perfect end ',0,1,0,0,0,0,0,0,0,0,0,0
' thrill adventur inspir jule vern novel twenti thousand leagu sea professor pierr aronnax assist conseil harpoonist ned land captur captain nemo travel world ocean board nautilus submarin although impress beauti seab three friend hope escap return live dri land captain nemo think otherwis help escap discov furthest recess nautilus take helm pass isthmus suez gaze upon hitherto unseen place wave bewar appar peac depth hide terribl danger site see mini game reproduc manoeuvr read map find secret code object search list ident object unlimit help zoom reload clue sumptuous sceneri high definit imag ',0,1,0,0,0,0,0,0,0,0,0,0
' space feloni murder mysteri courtroom drama set aboard uss endow interplanetari spacecraft lost communic earth utilis camera demonstr keen detect skill must document find piec togeth crew final hour aftermath photograph evid appli cross examin crime prime suspect mal ship board system mal guilti respons deactiv follow ish critic acclaim ish disori murder express nation insecur return much ambiti investig walk line scienc fiction result kind combin two ',0,1,0,0,0,0,0,0,0,0,0,0
' mani year ago daniel lost father disgorg corrupt exist favorit toy bear joshua becam friend sleep forgot take friend guardian toy bear classic old school hardcor two dimension horror platform follow daniel god forsaken world player collect element open door run dear live evil monster make way dark ',0,1,0,0,0,0,0,0,0,0,0,0
' project intend final project simpl resourc manag game embed short narrat continu work game make interest probabl short seri like hour final come anyth yet ',0,1,0,0,0,0,0,0,0,0,0,0
' play move charact use left right arrow key press spacebar jump game made ibarra aranda music sound effect made www soundxp net asset free platform game asset bayat game copyright gamingsoft ltd right reserv ',0,1,0,0,0,0,0,0,0,0,0,0
' hard mario like game tri finish fast made gil godot imag sound file internet ',0,1,0,0,0,0,0,0,0,0,0,0
' simpl game small project class ',0,1,0,0,0,0,0,0,0,0,0,0
' goal make way citi defeat evil blob ',0,1,0,0,0,0,0,0,0,0,0,0
' rick raynal creator alon dark pioneer surviv horror dark grim journey stealth courag heart corrupt use cun infiltr gloomywood bastion cruelti investig uncov secret derang psychopath within seek retribut crime bring children safeti plagu string child abduct dark hang picturesqu citi gloomywood like curs smother hope paralyz citizen fear seen wife slain children taken former detect smith vow find justic bring end miseri simpl dubious street suspici dweller pack smoke pocket betray footstep danger infest everi corner crevic doubt everyth trap citi death certainti new stealth horror adventur nerv wrack experi ruthless consequ wit guid perfect plan infiltr intric handcraft level escap children stick shadow step care light sound alli undo suppli limit flashlight batteri bullet make everi item count investig everi nook cranni expos sinist secret behind abduct uncov new area find everi child kid kid stop long fidget cri put harm way break smoke save progress wari noisi cough fit rememb smoke realli kill ',0,1,0,0,0,0,0,0,0,0,0,0
' note score current mess one bonus task count regular task task bonus task made mix game jam theme dimension shift chosen mechan took took photo take mechan pokemon snap shift play alien univers dimens visit world vacat task take bunch pictur various anim return home note pictur end like pictur alien pictur control rotat camera let chang camera len give either wider longer view space take pictur shift open list task complet ',0,1,0,0,0,0,0,0,0,0,0,0
' duck eagl delici crave know hunt one play sling shot duck adventur learn projectil motion use sling shot hunt easi finger control sure eventu adapt real sling shot use practic featur easi finger control tight fast pace gameplay amaz look graphic challeng unlock stage download today leav review rate let know think feed back big part abl ',0,1,0,0,0,0,0,0,0,0,0,0
' control keyactionawsdmovetabswitch charact etrigg devic herbert yellow drive elev stori herbert yellow physicist risk life insid particl acceler creat mini black hole thing plan caus major disturb space time present join futur mark orang red futur help herbert escap lab mark came black hole find play herbert abl see present mingl mark see scene futur perspect door wall exist ',0,1,0,0,0,0,0,0,0,0,0,0
' fall spaceship earth minut destroy nearbi asteroid threaten crash ship return safe earth explor spaceship find way destroy asteroid control movement wasd jump space crouch interact flashlight attack left click ',0,1,0,0,0,0,0,0,0,0,0,0
' xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxo jess game short adventur honour jess birthday must play full screen hous might burn control arrow key move space jump crouch esc quit music adkehn sound effect earthworm jim youtub xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxo ',0,1,0,0,0,0,0,0,0,0,0,0
' ancient kingdom troubl magic four element kept run centuri corrupt evil power altar longer yield energi life unlock ancient book magic collect mysteri card help restor kingdom life ador littl fairi aid peril journey encount element dragon knight various magic creatur use mix classic addict game play idea take new level innov twist explos bonus spectacular visual effect fascin storylin amaz anim game load fun game book magic unlock studi mysteri card collect grip storylin present beauti anim captiv level challeng bonus task rich varieti bewitch magic creatur stun visual effect fantast bonus ',0,1,0,0,0,0,0,0,0,0,0,0
' kidnap street shibuya bring togeth hot blood detect hard hit journalist former gang leader head research big pharma manufactur part timer stuck cat costum seri event unexpect outrag last citi make day game featur real actor locat shibuya scrambl use mix still photographi live action footag cinemat game experi pull whirlwind tour downtown tokyo tangl fate innoc choic one charact disastr consequ anoth unravel narrat thread discov tie togeth use jump system move scenario five stori run parallel easter egg hunt sometim wrong decis lead right outcom least amus game end multipl bonus mode extra scenario citi seem ',0,1,0,0,0,0,0,0,0,0,0,0
' find way escap game develop hour point click text base game ',0,1,0,0,0,0,0,0,0,0,0,0
' fate uniqu easi play tabletop rpg system use singl standard card deck combat skill resolut two charact class four spell low hit point interest strateg play option make uniqu proposit amongst rpg game fit zini format singl doubl side letter size page enough print basic rule includ get paper pencil keep track game event readi adventur fate take place world vreazh low magic danger world full strang creatur fantast locat whole known world regress consider titan war hundr year ago still truli larg citi biggest exist citi domain live relat isol mind busi avoid troubl brought destruct despair hundr year ago ',0,1,0,0,0,0,0,0,0,0,0,0
' adventur game objet uncov misteri behind abandon gentl robot name ',0,1,0,0,0,0,0,0,0,0,0,0
' two cousin shipwreck remot island alaska help surviv escap mayb even discov mani secur camera middl nowher north tell grip stori hundr decis multipl end depend choic make even immers experi also work merg cube bring gorgeous illustr life palm hand get distract look sceneri heard bear island detail recommend age merg cube recommend requir audio subtitl english time ',0,1,0,0,0,0,0,0,0,0,0,0
' narrat releas fourth game focus fate choic cooper sscp qualiti game improv previous work contain origin rout plus addit rout script length word total featur cgs soundtrack song plus main chines theme song stun background base taiwan tamsui district game charact voic stori seven day die christma eve strang girl break home claim bringer death seven day want die must find someon will die unbeliev prophesi follow mani strang omen daili life becom unpredict even point run shaw chin end relationship someon love die death haunt everi move new year eve death loom firework light night sky must make choic ',0,1,0,0,0,0,0,0,0,0,0,0
' communiti communiti ',0,1,0,0,0,0,0,0,0,0,0,0
' remot town okunezato shape like crescent moon shroud dark myth legend take role brave young woman journey unknown uncov danger truth locat miss brother childhood friend find area rife mysteri popul intrigu charact harbor hidden motiv encount heart race twist turn dig deeper stori explor town cage natur okunezato learn mani legend folklor help friend kagutsuchi hino discov mysteri behind disappear older brother follow footstep kagutsuchi older brother scarlet featur choos fate explor multipl charact path chang cours stori play game multipl time uncov entir tale experi stun artwork wit color stori come life beauti charact illustr dynam background effect unravel enigma use detect skill question eclect member mysteri club solv challeng interact puzzl experi crime solv mysteri fame develop otom maker great visual novel romanc simul adventur ',0,1,0,0,0,0,0,0,0,0,0,0
' game control famous ball pool world ball challeng defeat pool cue cross tabl time run moment choos way choic depend intuit luck everi tabl ball cheer mourn defeat applaud progress celebr victori featur level countdown enemi progress difficulti averag hour campaign easili easi control ',0,1,0,0,0,0,0,0,0,0,0,0
' bit adventur antholog compil featur faith remak three best bit point click adventur game ever made origin releas stand alon adventur featur mind blow puzzl graphic music mesmer generat consol gamer chanc play shadowg uninvit way suppos play control hand world wait explor set within realm fantasi horror film noir three fantast stori must enjoy tradit adventur game made tougher stuff enhanc experi compil featur new bit style menu beauti compos chip tune outstand old effect ever seen creat adventur gamer adventur gamer bit adventur antholog perfect addit game collect one want miss shadowg wind whistl hall step stone threshold enter shadowg shine castl evil dark smoulder ruin swallow fear take torch seed prophesi hand lie fate world uninvit last thing rememb figur appear middl road sound sister scream screech tire come discov two horrifi thing sister miss mansion loom seem call name wake seedi bathroom idea got matter grab hang door stumbl stair find stiff slump desk three bullet hole check gun three bullet miss gon bad day disclaim game playabl english ',0,1,0,0,0,0,0,0,0,0,0,0
' bring virtual experi life highest fidel realist volumetr video human truli immers experi volumetr give sens presenc freedom move space time open world possibl volumetr experi featur true presenc step stori feel like watch someon freedom movement walk complet around person watch room choos perspect experi anywher view virtual realiti headset mobil web ',0,1,0,0,0,0,0,0,0,0,0,0
' ward second instal clue seri young detect partner respond distress call psychiatr hospit seclud island island isol freez water constant brutal storm upon detect arriv one hospit therapist fall window death investig begin detect learn much darker thing happen mnemosyn asylum could guess none patient will speak devast fire engulf hospit four year ago fire victim staff everyth obscur asylum past keep ade peac order intact new clue rais question kill doctor crow drove one male nurs insan zed rascov name littl girl ginger carv wood panel wall dead doctor offic featuresdetect mode solv crime scene intuit place clue eeri stori set psychiatr hospit america atmospher locat challeng mini game achiev unlock ',0,1,0,0,0,0,0,0,0,0,0,0
' clue secret serpent creek origin hidden object puzzl adventur game featur total uniqu detect mode thrill mysteri merg element classic horror gritti style noir paranorm privat investig contact friend famous report helen hunter whose voic sound small terrifi voicemail coastal town serpent creek need help immedi upon arriv serpent creek detect find trace hunter weirder still fact town street crawl snake citizen seem sleepwalk life ground shake violent tremor investig serpent creek detect perform true investig work find clue combin learn secret everi crime scene new detect mode featuresuniqu detect mode gameplay eeri realist set mysteri crime stori set america challeng mini game complex charact real motiv detect journal includ current task charact index uniqu locat breathtak plot full unexpect twist ',0,1,0,0,0,0,0,0,0,0,0,0
' explor small cove litter golden gem none first must find creat day ludum dare game jam use theme start noth arrow key wasd move ran time sound effect end use imagin updat fix game consum cpu browser use png instead svg graphic visibl differ ',0,1,0,0,0,0,0,0,0,0,0,0
' need recollect journey around year popular tvshow peopl much entertai game produc team wroclaw ',0,1,0,0,0,0,0,0,0,0,0,0
' abandon mark demolit infam legaci refus buri mill street woonsocket rhode island sit edmont worst industri complex derelict condemn build checker past unexplain event sinc construct employe hamilton demolit compani task assist demolit expert frank galvani rig build implos featur multipl end differ outcom genuin creepi environ locat explor interact stori choic affect outcom familiar point click gameplay quest object fulli voic dialogu ',0,1,0,0,0,0,0,0,0,0,0,0
' bounti hunter tale bounti hunter arriv border planet heard troubl bounti hunter troubl mean money okay bounti hunter tale graduat project made friend love sci video game enjoy lot work happen pick game repres school barcelona game world chanc show game wide audienc ',0,1,0,0,0,0,0,0,0,0,0,0
' made week long adventur challeng theme histor fiction bowl dust short adventur game altern histori bill nelli keep safe merciless dust bowl approach farm dust settl remain bill famili cow stori sound design clay aunkst control arrow key move space enter interact forward text fullscreen ',0,1,0,0,0,0,0,0,0,0,0,0
' note work itch app yet fix come thank purchas owner brand new digit still camera explor captur surround futur digit imag full spec resolut shade lumin digit viewfind composit assist digit zoom dram intern memori jpg storag integr flash power processor mip memori bit user manual pictur store access captur ibm compat person comput access imag direct termin follow folder desktop digit still camera captur storag full take pictur access captur folder see pictur store delet move exist pictur free space disabl flash flash toggl use key access digit zoom featur use key toggl digit zoom batteri deplet recharg digit still camera automat connect ibm compat person comput recharg batteri deplet shutdown camera batteri recharg next time use digit still camera fernando ramallo sound flash floriangey freesound org ',0,1,0,0,0,0,0,0,0,0,0,0
' one anymor yet train continu run control look mous move wasd run shift jump space distort escap escap ',0,1,0,0,0,0,0,0,0,0,0,0
' made max tobi louie ',0,1,0,0,0,0,0,0,0,0,0,0
' case distrust narrat mysteri san francisco play privat investig phylli cadenc malon histor adventur game explor underground speakeasi smoke fill billiard hall classic barber shop catch suspect lie use evid statement wit intrins challeng face heroin struggl pushback emancip lead mani doubt intern extern uncov truth mysteri full decept featuresa hardboil mysteri work past decept charact toward truth san francisco histor accur detail saul bass inspir visual scene transit finger snap music give style roar theme poverti racism emancip tie contemporari issu ',0,1,0,0,0,0,0,0,0,0,0,0
' dark time blackandwitengton mean everyth made everi shade gray obvious dark time way blue friend blue cube need hug even rectangular guy terrifi idea touch help get hug control click blue cube start move interact game made approxim day week game jam week jam theme touch first time ever rogu jam also first game ever made uniti know lot work enjoy even littl thing game pleas tell order continu work lot new level deeper storylin thank play ',0,1,0,0,0,0,0,0,0,0,0,0
' free everyth unlock littl skater boy explor new skate park first time run jump avoid sever obstacl make way around featur cute ador charact everyth unlock noth buy simpl control tap jump origin soundtrack fun whole famili even grandma love ',0,1,0,0,0,0,0,0,0,0,0,0
' dark tale graphic novel tell stori jeremiah writer live tragedi past receiv unexpect visitor chanc chang histori small tale experiment made creat cinemat like artwork creat use photographi film cgi obtain mix style goal creat live page find almost everi background anim game auto save function keep progress unless want start hope enjoy much complet free alway buy cup coffe donat idea keep make sever tale style effort everi piec artwork thank ',0,1,0,0,0,0,0,0,0,0,0,0
' short mysteri free point click adventur game inspir feel odd everyday situat stori lou recent move lisbon portug take new job start new life within day arriv meet enchant woman catarina bar night love even agre meet next day favourit park arriv stun park beauti sunni day high hope lou soon realis atmospher littl averag date pleas note massiv spoiler post review section pleas proceed extrem caution read review play game less know game play get featur free short narrat experi puzzl weird meet eye languag confus lou speak portugues twist turn shock moment horror element game style digitis graphic anim sprite real world locat explor tapada das necessidad lisbon portug also avail russian ',0,1,0,0,0,0,0,0,0,0,0,0
' dead world dream challeng retro platform sky island home travel diversifi area progress non linear way energi cell allow boost portal reach away place rare speci brought back biologist friend allow unlock capabl face challeng proven die retri method carefuli analys surround walk park fair style tri hard mode regret tri good luck ',0,1,0,0,0,0,0,0,0,0,0,0
' cold novemb night desol estat deep mountain innoc life prematur perish surround famili closest friend controversi yet immens success businessman william goldberg pass away mysteri circumst upstand member societi owner goldberg industri multi million dollar arm compani respons provid militari world war news death caus uproar local polic depart seem case tailor made legendari detect knox prodigi success solv hundr case accompani aspir young detect clark assign chief keep eye knox depart toward goldberg estat discov truth behind incid mile away nearest settlement mansion hidden eye public natur presum present time could involv follow clue look evid discov key inform interrog suspect piec puzzl present deduc murder happen mysteri visual novel inspir classic novel arthur doyl agatha christi cri seri ',0,1,0,0,0,0,0,0,0,0,0,0
' cold novemb night desol estat deep mountain innoc life prematur perish surround famili closest friend controversi yet immens success businessman william goldberg pass away mysteri circumst upstand member societi owner goldberg industri multi million dollar arm compani respons provid militari world war news death caus uproar local polic depart seem case tailor made legendari detect knox prodigi success solv hundr case accompani aspir young detect clark assign chief keep eye knox depart toward goldberg estat discov truth behind incid mile away nearest settlement mansion hidden eye public natur presum present time could involv follow clue look evid discov key inform interrog suspect piec puzzl present deduc murder happen mysteri visual novel inspir classic novel arthur doyl agatha christi cri seri charact age profess senior detect blood type one famous detect entir state knox yet stumbl upon mysteri unabl unravel despit young age decis solv case prodigi natur rare put effort detect work often neglect enjoy cigarett coffe age profess junior detect blood type young naiv detect work first case eager prove accord knox narrow mind simpleton sent chief ensur knox play book age profess soldier class blood type eldest son deceas return second great war intellect braveri allow prove worth front line pacif eldest heir first line inherit father fortun age profess businessman blood type well establish businessman close friend deceas help goldberg creat financi empir war despit short temper charisma make belov employe age profess housewif blood type widow deceas although marriag last short claim love deceas deepli goldberg emot person chang attitud quick provok age profess butler blood type famili butler serv goldberg decad calm patient man despit old age still choos work instead retir ',0,1,0,0,0,0,0,0,0,0,0,0
' game develop learn godot stabl thought great exercis develop game godot scratch learn experi pretti happi engin communiti thing need know gamepad support arrow key support mous support left click let creativ problem solv skill run wild much text instruct obvious want play give tri see level design talk part polish game ever made godot demo much decid demo level guy tri make flesh version soon polish everyth construct critic welcom disclaim fish sign get hit take damag know juic soon ',0,1,0,0,0,0,0,0,0,0,0,0
' demo press kit travers puzzl combat heroic fantasi set adventur yearn explor inaccess misti world magic hear tale door open onto world locat lost citi embark journey discov citi door enter mist world journey climb explor discov fight desol danger place seek thread might lead door mist core featur travers explor univers mantl puzzl solv level via minigam puzzl combat spars one one usabl featur found option menu key rebind could even theoret play game keyboard realli recommend could various difficulti set minigam puzzl combat includ mode combat autom text speed control field view slider varieti option recommend minimum system requir core core cpu ghz ram geforc vram bit base machin game may work less power devic may known issu undocu featur press toggl whether mous confin window default confin undocu featur press toggl frame rate meter first run game start window mode default resolut resolut chang fullscreen toggl via option menu use gamepad select gamepad key bind profil option menu gamepad connect bind input individu prefer music sometim play start cutscen instead pick short occasion speed hitch observ especi start level graphic glitch particular miss foliag observ window might rectifi upon save reload level level one one save defeat first mummi reload said mummi place slight ground ',0,1,0,0,0,0,0,0,0,0,0,0
